,col,row
1362,31.0,61.0
1363,31.0,62.0
1364,32.0,12.0
1365,32.0,13.0
1366,32.0,14.0
1367,32.0,15.0
1368,32.0,16.0
1369,32.0,17.0
1370,32.0,18.0
1371,32.0,19.0
1372,32.0,20.0
1373,32.0,21.0
1374,32.0,22.0
1375,32.0,23.0
1376,32.0,24.0
1377,32.0,25.0
1378,32.0,26.0
1379,32.0,27.0
1380,32.0,28.0
1381,32.0,29.0
1382,32.0,30.0
1383,32.0,31.0
1384,32.0,32.0
1385,32.0,33.0
1386,32.0,34.0
1387,32.0,35.0
1388,32.0,36.0
1389,32.0,37.0
1390,32.0,38.0
1391,32.0,39.0
1392,32.0,40.0
1393,32.0,41.0
1394,32.0,42.0
1395,32.0,43.0
1396,32.0,44.0
1397,32.0,45.0
1398,32.0,46.0
1399,32.0,47.0
1400,32.0,48.0
1401,32.0,49.0
1402,32.0,50.0
1403,32.0,51.0
1404,32.0,52.0
1405,32.0,53.0
1406,32.0,54.0
1407,32.0,55.0
1408,32.0,56.0
1409,32.0,57.0
1410,32.0,58.0
1411,32.0,59.0
1412,33.0,12.0
1413,33.0,13.0
1414,33.0,14.0
1415,33.0,15.0
1416,33.0,16.0
1417,33.0,17.0
1418,33.0,18.0
1419,33.0,19.0
1420,33.0,20.0
1421,33.0,21.0
1422,33.0,22.0
1423,33.0,23.0
1424,33.0,24.0
1425,33.0,25.0
1426,33.0,26.0
1427,33.0,27.0
1428,33.0,28.0
1429,33.0,29.0
1430,33.0,30.0
1431,33.0,31.0
1432,33.0,32.0
1433,33.0,33.0
1434,33.0,34.0
1435,33.0,35.0
1436,33.0,36.0
1437,33.0,37.0
1438,33.0,38.0
1439,33.0,39.0
1440,33.0,40.0
1441,33.0,41.0
1442,33.0,42.0
1443,33.0,43.0
1444,33.0,44.0
1445,33.0,45.0
1446,33.0,46.0
1447,33.0,47.0
1448,33.0,48.0
1449,33.0,49.0
1450,33.0,50.0
1451,33.0,51.0
1452,33.0,52.0
1453,33.0,53.0
1454,33.0,54.0
1455,33.0,55.0
1456,33.0,56.0
1457,33.0,57.0
1458,33.0,58.0
1459,34.0,12.0
1460,34.0,13.0
1461,34.0,14.0
1462,34.0,15.0
1463,34.0,16.0
1464,34.0,17.0
1465,34.0,18.0
1466,34.0,19.0
1467,34.0,20.0
1468,34.0,21.0
1469,34.0,22.0
1470,34.0,23.0
1471,34.0,24.0
1472,34.0,25.0
1473,34.0,26.0
1474,34.0,27.0
1475,34.0,28.0
1476,34.0,29.0
1477,34.0,30.0
1478,34.0,31.0
1479,34.0,32.0
1480,34.0,33.0
1481,34.0,34.0
1482,34.0,35.0
1483,34.0,36.0
1484,34.0,37.0
1485,34.0,38.0
1486,34.0,39.0
1487,34.0,40.0
1488,34.0,41.0
1489,34.0,42.0
1490,34.0,43.0
1491,34.0,44.0
1492,34.0,45.0
1493,34.0,46.0
1494,34.0,47.0
1495,34.0,48.0
1496,34.0,49.0
1497,34.0,50.0
1498,34.0,51.0
1499,34.0,52.0
1500,34.0,53.0
1501,34.0,54.0
1502,34.0,55.0
1503,34.0,56.0
1504,34.0,57.0
1505,35.0,12.0
1506,35.0,13.0
1507,35.0,14.0
1508,35.0,15.0
1509,35.0,16.0
1510,35.0,17.0
1511,35.0,18.0
1512,35.0,19.0
1513,35.0,20.0
1514,35.0,21.0
1515,35.0,22.0
1516,35.0,23.0
1517,35.0,24.0
1518,35.0,25.0
1519,35.0,26.0
1520,35.0,27.0
1521,35.0,28.0
1522,35.0,29.0
1523,35.0,30.0
1524,35.0,31.0
1525,35.0,32.0
1526,35.0,33.0
1527,35.0,34.0
1528,35.0,35.0
1529,35.0,36.0
1530,35.0,37.0
1531,35.0,38.0
1532,35.0,39.0
1533,35.0,40.0
1534,35.0,41.0
1535,35.0,42.0
1536,35.0,43.0
1537,35.0,44.0
1538,35.0,45.0
1539,35.0,46.0
1540,35.0,47.0
1541,35.0,48.0
1542,35.0,49.0
1543,35.0,50.0
1544,35.0,51.0
1545,35.0,52.0
1546,35.0,53.0
1547,35.0,54.0
1548,35.0,55.0
1549,35.0,56.0
1550,36.0,12.0
1551,36.0,13.0
1552,36.0,14.0
1553,36.0,15.0
1554,36.0,16.0
1555,36.0,17.0
1556,36.0,18.0
1557,36.0,19.0
1558,36.0,20.0
1559,36.0,21.0
1560,36.0,22.0
1561,36.0,23.0
1562,36.0,24.0
1563,36.0,25.0
1564,36.0,26.0
1565,36.0,27.0
1566,36.0,28.0
1567,36.0,29.0
1568,36.0,30.0
1569,36.0,31.0
1570,36.0,32.0
1571,36.0,33.0
1572,36.0,34.0
1573,36.0,35.0
1574,36.0,36.0
1575,36.0,37.0
1576,36.0,38.0
1577,36.0,39.0
1578,36.0,40.0
1579,36.0,41.0
1580,36.0,42.0
1581,36.0,43.0
1582,36.0,44.0
1583,36.0,45.0
1584,36.0,46.0
1585,36.0,47.0
1586,36.0,48.0
1587,36.0,49.0
1588,36.0,50.0
1589,36.0,51.0
1590,36.0,52.0
1591,36.0,53.0
1592,36.0,54.0
1593,36.0,55.0
1594,36.0,56.0
1595,37.0,12.0
1596,37.0,13.0
1597,37.0,14.0
1598,37.0,15.0
1599,37.0,16.0
1600,37.0,17.0
1601,37.0,18.0
1602,37.0,19.0
1603,37.0,20.0
1604,37.0,21.0
1605,37.0,22.0
1606,37.0,23.0
1607,37.0,24.0
1608,37.0,25.0
1609,37.0,26.0
1610,37.0,27.0
1611,37.0,28.0
1612,37.0,29.0
1613,37.0,30.0
1614,37.0,31.0
1615,37.0,32.0
1616,37.0,33.0
1617,37.0,34.0
1618,37.0,35.0
1619,37.0,36.0
1620,37.0,37.0
1621,37.0,38.0
1622,37.0,39.0
1623,37.0,40.0
1624,37.0,41.0
1625,37.0,42.0
1626,37.0,43.0
1627,37.0,44.0
1628,37.0,45.0
1629,37.0,46.0
1630,37.0,47.0
1631,37.0,48.0
1632,37.0,49.0
1633,37.0,50.0
1634,37.0,51.0
1635,37.0,52.0
1636,37.0,53.0
1637,37.0,54.0
1638,37.0,55.0
1639,37.0,56.0
1640,38.0,10.0
1641,38.0,11.0
1642,38.0,12.0
1643,38.0,13.0
1644,38.0,14.0
1645,38.0,15.0
1646,38.0,16.0
1647,38.0,17.0
1648,38.0,18.0
1649,38.0,19.0
1650,38.0,20.0
1651,38.0,21.0
1652,38.0,22.0
1653,38.0,23.0
1654,38.0,24.0
1655,38.0,25.0
1656,38.0,26.0
1657,38.0,27.0
1658,38.0,28.0
1659,38.0,29.0
1660,38.0,30.0
1661,38.0,31.0
1662,38.0,32.0
1663,38.0,33.0
1664,38.0,34.0
1665,38.0,35.0
1666,38.0,36.0
1667,38.0,37.0
1668,38.0,38.0
1669,38.0,39.0
1670,38.0,40.0
1671,38.0,41.0
1672,38.0,42.0
1673,38.0,43.0
1674,38.0,44.0
1675,38.0,45.0
1676,38.0,46.0
1677,38.0,47.0
1678,38.0,48.0
1679,38.0,49.0
1680,38.0,50.0
1681,38.0,51.0
1682,38.0,52.0
1683,38.0,53.0
1684,38.0,54.0
1685,38.0,55.0
1686,38.0,56.0
1687,39.0,10.0
1688,39.0,11.0
1689,39.0,12.0
1690,39.0,13.0
1691,39.0,14.0
1692,39.0,15.0
1693,39.0,16.0
1694,39.0,17.0
1695,39.0,18.0
1696,39.0,19.0
1697,39.0,20.0
1698,39.0,21.0
1699,39.0,22.0
1700,39.0,23.0
1701,39.0,24.0
1702,39.0,25.0
1703,39.0,26.0
1704,39.0,27.0
1705,39.0,28.0
1706,39.0,29.0
1707,39.0,30.0
1708,39.0,31.0
1709,39.0,32.0
1710,39.0,33.0
1711,39.0,34.0
1712,39.0,35.0
1713,39.0,36.0
1714,39.0,37.0
1715,39.0,38.0
1716,39.0,39.0
1717,39.0,40.0
1718,39.0,41.0
1719,39.0,42.0
1720,39.0,43.0
1721,39.0,44.0
1722,39.0,45.0
1723,39.0,46.0
1724,39.0,47.0
1725,39.0,48.0
1726,39.0,49.0
1727,39.0,50.0
1728,39.0,51.0
1729,39.0,52.0
1730,39.0,53.0
1731,39.0,54.0
1732,39.0,55.0
1733,39.0,56.0
1734,40.0,10.0
1735,40.0,11.0
1736,40.0,12.0
1737,40.0,13.0
1738,40.0,14.0
1739,40.0,15.0
1740,40.0,16.0
1741,40.0,17.0
1742,40.0,18.0
1743,40.0,19.0
1744,40.0,20.0
1745,40.0,21.0
1746,40.0,22.0
1747,40.0,23.0
1748,40.0,24.0
1749,40.0,25.0
1750,40.0,26.0
1751,40.0,27.0
1752,40.0,28.0
1753,40.0,29.0
1754,40.0,30.0
1755,40.0,31.0
1756,40.0,32.0
1757,40.0,33.0
1758,40.0,34.0
1759,40.0,35.0
1760,40.0,36.0
1761,40.0,37.0
1762,40.0,38.0
1763,40.0,39.0
1764,40.0,40.0
1765,40.0,41.0
1766,40.0,42.0
1767,40.0,43.0
1768,40.0,44.0
1769,40.0,45.0
1770,40.0,46.0
1771,40.0,47.0
1772,40.0,48.0
1773,40.0,49.0
1774,40.0,50.0
1775,40.0,51.0
1776,40.0,52.0
1777,40.0,53.0
1778,40.0,54.0
1779,40.0,55.0
1780,40.0,56.0
1781,41.0,10.0
1782,41.0,11.0
1783,41.0,12.0
1784,41.0,13.0
1785,41.0,14.0
1786,41.0,15.0
1787,41.0,16.0
1788,41.0,17.0
1789,41.0,18.0
1790,41.0,19.0
1791,41.0,20.0
1792,41.0,21.0
1793,41.0,22.0
1794,41.0,23.0
1795,41.0,24.0
1796,41.0,25.0
1797,41.0,26.0
1798,41.0,27.0
1799,41.0,28.0
1800,41.0,29.0
1801,41.0,30.0
1802,41.0,31.0
1803,41.0,32.0
1804,41.0,33.0
1805,41.0,34.0
1806,41.0,35.0
1807,41.0,36.0
1808,41.0,37.0
1809,41.0,38.0
1810,41.0,39.0
1811,41.0,40.0
1812,41.0,41.0
1813,41.0,42.0
1814,41.0,43.0
1815,41.0,44.0
1816,41.0,45.0
1817,41.0,46.0
1818,41.0,47.0
1819,41.0,48.0
1820,41.0,49.0
1821,41.0,50.0
1822,41.0,51.0
1823,41.0,52.0
1824,41.0,53.0
1825,41.0,54.0
1826,41.0,55.0
1827,41.0,56.0
1828,42.0,10.0
1829,42.0,11.0
1830,42.0,12.0
1831,42.0,13.0
1832,42.0,14.0
1833,42.0,15.0
1834,42.0,16.0
1835,42.0,17.0
1836,42.0,18.0
1837,42.0,19.0
1838,42.0,20.0
1839,42.0,21.0
1840,42.0,22.0
1841,42.0,23.0
1842,42.0,24.0
1843,42.0,25.0
1844,42.0,26.0
1845,42.0,27.0
1846,42.0,28.0
1847,42.0,29.0
1848,42.0,30.0
1849,42.0,31.0
1850,42.0,32.0
1851,42.0,33.0
1852,42.0,34.0
1853,42.0,35.0
1854,42.0,36.0
1855,42.0,37.0
1856,42.0,38.0
1857,42.0,39.0
1858,42.0,40.0
1859,42.0,41.0
1860,42.0,42.0
1861,42.0,43.0
1862,42.0,44.0
1863,42.0,45.0
1864,42.0,46.0
1865,42.0,47.0
1866,42.0,48.0
1867,42.0,49.0
1868,42.0,50.0
1869,42.0,51.0
1870,42.0,52.0
1871,42.0,53.0
1872,42.0,54.0
1873,42.0,55.0
1874,42.0,56.0
1875,43.0,10.0
1876,43.0,11.0
1877,43.0,12.0
1878,43.0,13.0
1879,43.0,14.0
1880,43.0,15.0
1881,43.0,16.0
1882,43.0,17.0
1883,43.0,18.0
1884,43.0,19.0
1885,43.0,20.0
1886,43.0,21.0
1887,43.0,22.0
1888,43.0,23.0
1889,43.0,24.0
1890,43.0,25.0
1891,43.0,26.0
1892,43.0,27.0
1893,43.0,28.0
1894,43.0,29.0
1895,43.0,30.0
1896,43.0,31.0
1897,43.0,32.0
1898,43.0,33.0
1899,43.0,34.0
1900,43.0,35.0
1901,43.0,36.0
1902,43.0,37.0
1903,43.0,38.0
1904,43.0,39.0
1905,43.0,40.0
1906,43.0,41.0
1907,43.0,42.0
1908,43.0,43.0
1909,43.0,44.0
1910,43.0,45.0
1911,43.0,46.0
1912,43.0,47.0
1913,43.0,48.0
1914,43.0,49.0
1915,43.0,50.0
1916,43.0,51.0
1917,43.0,52.0
1918,43.0,53.0
1919,43.0,54.0
1920,43.0,55.0
1921,43.0,56.0
1922,44.0,8.0
1923,44.0,9.0
1924,44.0,10.0
1925,44.0,11.0
1926,44.0,12.0
1927,44.0,13.0
1928,44.0,14.0
1929,44.0,15.0
1930,44.0,16.0
1931,44.0,17.0
1932,44.0,18.0
1933,44.0,19.0
1934,44.0,20.0
1935,44.0,21.0
1936,44.0,22.0
1937,44.0,23.0
1938,44.0,24.0
1939,44.0,25.0
1940,44.0,26.0
1941,44.0,27.0
1942,44.0,28.0
1943,44.0,29.0
1944,44.0,30.0
1945,44.0,31.0
1946,44.0,32.0
1947,44.0,33.0
1948,44.0,34.0
1949,44.0,35.0
1950,44.0,36.0
1951,44.0,37.0
1952,44.0,38.0
1953,44.0,39.0
1954,44.0,40.0
1955,44.0,41.0
1956,44.0,42.0
1957,44.0,43.0
1958,44.0,44.0
1959,44.0,45.0
1960,44.0,46.0
1961,44.0,47.0
1962,44.0,48.0
1963,44.0,49.0
1964,44.0,50.0
1965,44.0,51.0
1966,44.0,52.0
1967,44.0,53.0
1968,44.0,54.0
1969,44.0,55.0
1970,44.0,56.0
1971,45.0,8.0
1972,45.0,9.0
1973,45.0,10.0
1974,45.0,11.0
1975,45.0,12.0
1976,45.0,13.0
1977,45.0,14.0
1978,45.0,15.0
1979,45.0,16.0
1980,45.0,17.0
1981,45.0,18.0
1982,45.0,19.0
1983,45.0,20.0
1984,45.0,21.0
1985,45.0,22.0
1986,45.0,23.0
1987,45.0,24.0
1988,45.0,25.0
1989,45.0,26.0
1990,45.0,27.0
1991,45.0,28.0
1992,45.0,29.0
1993,45.0,30.0
1994,45.0,31.0
1995,45.0,32.0
1996,45.0,33.0
1997,45.0,34.0
1998,45.0,35.0
1999,45.0,36.0
2000,45.0,37.0
2001,45.0,38.0
2002,45.0,39.0
2003,45.0,40.0
2004,45.0,41.0
2005,45.0,42.0
2006,45.0,43.0
2007,45.0,44.0
2008,45.0,45.0
2009,45.0,46.0
2010,45.0,47.0
2011,45.0,48.0
2012,45.0,49.0
2013,45.0,50.0
2014,45.0,51.0
2015,45.0,52.0
2016,45.0,53.0
2017,45.0,54.0
2018,45.0,55.0
2019,45.0,56.0
2020,46.0,8.0
2021,46.0,9.0
2022,46.0,10.0
2023,46.0,11.0
2024,46.0,12.0
2025,46.0,13.0
2026,46.0,14.0
2027,46.0,15.0
2028,46.0,16.0
2029,46.0,17.0
2030,46.0,18.0
2031,46.0,19.0
2032,46.0,20.0
2033,46.0,21.0
2034,46.0,22.0
2035,46.0,23.0
2036,46.0,24.0
2037,46.0,25.0
2038,46.0,26.0
2039,46.0,27.0
2040,46.0,28.0
2041,46.0,29.0
2042,46.0,30.0
2043,46.0,31.0
2044,46.0,32.0
2045,46.0,33.0
2046,46.0,34.0
2047,46.0,35.0
2048,46.0,36.0
2049,46.0,37.0
2050,46.0,38.0
2051,46.0,39.0
2052,46.0,40.0
2053,46.0,41.0
2054,46.0,42.0
2055,46.0,43.0
2056,46.0,44.0
2057,46.0,45.0
2058,46.0,46.0
2059,46.0,47.0
2060,46.0,48.0
2061,46.0,49.0
2062,46.0,50.0
2063,46.0,51.0
2064,46.0,52.0
2065,46.0,53.0
2066,47.0,8.0
2067,47.0,9.0
2068,47.0,10.0
2069,47.0,11.0
2070,47.0,12.0
2071,47.0,13.0
2072,47.0,14.0
2073,47.0,15.0
2074,47.0,16.0
2075,47.0,17.0
2076,47.0,18.0
2077,47.0,19.0
2078,47.0,20.0
2079,47.0,21.0
2080,47.0,22.0
2081,47.0,23.0
2082,47.0,24.0
2083,47.0,25.0
2084,47.0,26.0
2085,47.0,27.0
2086,47.0,28.0
2087,47.0,29.0
2088,47.0,30.0
2089,47.0,31.0
2090,47.0,32.0
2091,47.0,33.0
2092,47.0,34.0
2093,47.0,35.0
2094,47.0,36.0
2095,47.0,37.0
2096,47.0,38.0
2097,47.0,39.0
2098,47.0,40.0
2099,47.0,41.0
2100,47.0,42.0
2101,47.0,43.0
2102,47.0,44.0
2103,47.0,45.0
2104,47.0,46.0
2105,47.0,47.0
2106,47.0,48.0
2107,47.0,49.0
2108,47.0,50.0
2109,47.0,51.0
2110,47.0,52.0
2111,48.0,8.0
2112,48.0,9.0
2113,48.0,10.0
2114,48.0,11.0
2115,48.0,12.0
2116,48.0,13.0
2117,48.0,14.0
2118,48.0,15.0
2119,48.0,16.0
2120,48.0,17.0
2121,48.0,18.0
2122,48.0,19.0
2123,48.0,20.0
2124,48.0,21.0
2125,48.0,22.0
2126,48.0,23.0
2127,48.0,24.0
2128,48.0,25.0
2129,48.0,26.0
2130,48.0,27.0
2131,48.0,28.0
2132,48.0,29.0
2133,48.0,30.0
2134,48.0,31.0
2135,48.0,32.0
2136,48.0,33.0
2137,48.0,34.0
2138,48.0,35.0
2139,48.0,36.0
2140,48.0,37.0
2141,48.0,38.0
2142,48.0,39.0
2143,48.0,40.0
2144,48.0,41.0
2145,48.0,42.0
2146,48.0,43.0
2147,48.0,44.0
2148,48.0,45.0
2149,48.0,46.0
2150,48.0,47.0
2151,48.0,48.0
2152,48.0,49.0
2153,48.0,50.0
2154,48.0,51.0
2155,48.0,52.0
2156,49.0,8.0
2157,49.0,9.0
2158,49.0,10.0
2159,49.0,11.0
2160,49.0,12.0
2161,49.0,13.0
2162,49.0,14.0
2163,49.0,15.0
2164,49.0,16.0
2165,49.0,17.0
2166,49.0,18.0
2167,49.0,19.0
2168,49.0,20.0
2169,49.0,21.0
2170,49.0,22.0
2171,49.0,23.0
2172,49.0,24.0
2173,49.0,25.0
2174,49.0,26.0
2175,49.0,27.0
2176,49.0,28.0
2177,49.0,29.0
2178,49.0,30.0
2179,49.0,31.0
2180,49.0,32.0
2181,49.0,33.0
2182,49.0,34.0
2183,49.0,35.0
2184,49.0,36.0
2185,49.0,37.0
2186,49.0,38.0
2187,49.0,39.0
2188,49.0,40.0
2189,49.0,41.0
2190,49.0,42.0
2191,49.0,43.0
2192,49.0,44.0
2193,49.0,45.0
2194,49.0,46.0
2195,49.0,47.0
2196,49.0,48.0
2197,49.0,49.0
2198,49.0,50.0
2199,49.0,51.0
2200,49.0,52.0
2201,50.0,6.0
2202,50.0,7.0
2203,50.0,8.0
2204,50.0,9.0
2205,50.0,10.0
2206,50.0,11.0
2207,50.0,12.0
2208,50.0,13.0
2209,50.0,14.0
2210,50.0,15.0
2211,50.0,16.0
2212,50.0,17.0
2213,50.0,18.0
2214,50.0,19.0
2215,50.0,20.0
2216,50.0,21.0
2217,50.0,22.0
2218,50.0,23.0
2219,50.0,24.0
2220,50.0,25.0
2221,50.0,26.0
2222,50.0,27.0
2223,50.0,28.0
2224,50.0,29.0
2225,50.0,30.0
2226,50.0,31.0
2227,50.0,32.0
2228,50.0,33.0
2229,50.0,34.0
2230,50.0,35.0
2231,50.0,36.0
2232,50.0,37.0
2233,50.0,38.0
2234,50.0,39.0
2235,50.0,40.0
2236,50.0,41.0
2237,50.0,42.0
2238,50.0,43.0
2239,50.0,44.0
2240,50.0,45.0
2241,50.0,46.0
2242,50.0,47.0
2243,50.0,48.0
2244,50.0,49.0
2245,50.0,50.0
2246,50.0,51.0
2247,51.0,6.0
2248,51.0,7.0
2249,51.0,8.0
2250,51.0,9.0
2251,51.0,10.0
2252,51.0,11.0
2253,51.0,12.0
2254,51.0,13.0
2255,51.0,14.0
2256,51.0,15.0
2257,51.0,16.0
2258,51.0,17.0
2259,51.0,18.0
2260,51.0,19.0
2261,51.0,20.0
2262,51.0,21.0
2263,51.0,22.0
2264,51.0,23.0
2265,51.0,24.0
2266,51.0,25.0
2267,51.0,26.0
2268,51.0,27.0
2269,51.0,28.0
2270,51.0,29.0
2271,51.0,30.0
2272,51.0,31.0
2273,51.0,32.0
2274,51.0,33.0
2275,51.0,34.0
2276,51.0,35.0
2277,51.0,36.0
2278,51.0,37.0
2279,51.0,38.0
2280,51.0,39.0
2281,51.0,40.0
2282,51.0,41.0
2283,51.0,42.0
2284,51.0,43.0
2285,51.0,44.0
2286,51.0,45.0
2287,51.0,46.0
2288,51.0,47.0
2289,51.0,48.0
2290,51.0,49.0
2291,51.0,50.0
2292,52.0,6.0
2293,52.0,7.0
2294,52.0,8.0
2295,52.0,9.0
2296,52.0,10.0
2297,52.0,11.0
2298,52.0,12.0
2299,52.0,13.0
2300,52.0,14.0
2301,52.0,15.0
2302,52.0,16.0
2303,52.0,17.0
2304,52.0,18.0
2305,52.0,19.0
2306,52.0,20.0
2307,52.0,21.0
2308,52.0,22.0
2309,52.0,23.0
2310,52.0,24.0
2311,52.0,25.0
2312,52.0,26.0
2313,52.0,27.0
2314,52.0,28.0
2315,52.0,29.0
2316,52.0,30.0
2317,52.0,31.0
2318,52.0,32.0
2319,52.0,33.0
2320,52.0,34.0
2321,52.0,35.0
2322,52.0,36.0
2323,52.0,37.0
2324,52.0,38.0
2325,52.0,39.0
2326,52.0,40.0
2327,52.0,41.0
2328,52.0,42.0
2329,52.0,43.0
2330,52.0,44.0
2331,52.0,45.0
2332,52.0,46.0
2333,52.0,47.0
2334,52.0,48.0
2335,52.0,49.0
2336,52.0,50.0
2337,53.0,6.0
2338,53.0,7.0
2339,53.0,8.0
2340,53.0,9.0
2341,53.0,10.0
2342,53.0,11.0
2343,53.0,12.0
2344,53.0,13.0
2345,53.0,14.0
2346,53.0,15.0
2347,53.0,16.0
2348,53.0,17.0
2349,53.0,18.0
2350,53.0,19.0
2351,53.0,20.0
2352,53.0,21.0
2353,53.0,22.0
2354,53.0,23.0
2355,53.0,24.0
2356,53.0,25.0
2357,53.0,26.0
2358,53.0,27.0
2359,53.0,28.0
2360,53.0,29.0
2361,53.0,30.0
2362,53.0,31.0
2363,53.0,32.0
2364,53.0,33.0
2365,53.0,34.0
2366,53.0,35.0
2367,53.0,36.0
2368,53.0,37.0
2369,53.0,38.0
2370,53.0,39.0
2371,53.0,40.0
2372,53.0,41.0
2373,53.0,42.0
2374,53.0,43.0
2375,53.0,44.0
2376,53.0,45.0
2377,53.0,46.0
2378,53.0,47.0
2379,53.0,48.0
2380,53.0,49.0
2381,53.0,50.0
2382,54.0,6.0
2383,54.0,7.0
2384,54.0,8.0
2385,54.0,9.0
2386,54.0,10.0
2387,54.0,11.0
2388,54.0,12.0
2389,54.0,13.0
2390,54.0,14.0
2391,54.0,15.0
2392,54.0,16.0
2393,54.0,17.0
2394,54.0,18.0
2395,54.0,19.0
2396,54.0,20.0
2397,54.0,21.0
2398,54.0,22.0
2399,54.0,23.0
2400,54.0,24.0
2401,54.0,25.0
2402,54.0,26.0
2403,54.0,27.0
2404,54.0,28.0
2405,54.0,29.0
2406,54.0,30.0
2407,54.0,31.0
2408,54.0,32.0
2409,54.0,33.0
2410,54.0,34.0
2411,54.0,35.0
2412,54.0,36.0
2413,54.0,37.0
2414,54.0,38.0
2415,54.0,39.0
2416,54.0,40.0
2417,54.0,41.0
2418,54.0,42.0
2419,54.0,43.0
2420,54.0,44.0
2421,54.0,45.0
2422,54.0,46.0
2423,54.0,47.0
2424,54.0,48.0
2425,54.0,49.0
2426,54.0,50.0
2427,55.0,6.0
2428,55.0,7.0
2429,55.0,8.0
2430,55.0,9.0
2431,55.0,10.0
2432,55.0,11.0
2433,55.0,12.0
2434,55.0,13.0
2435,55.0,14.0
2436,55.0,15.0
2437,55.0,16.0
2438,55.0,17.0
2439,55.0,18.0
2440,55.0,19.0
2441,55.0,20.0
2442,55.0,21.0
2443,55.0,22.0
2444,55.0,23.0
2445,55.0,24.0
2446,55.0,25.0
2447,55.0,26.0
2448,55.0,27.0
2449,55.0,28.0
2450,55.0,29.0
2451,55.0,30.0
2452,55.0,31.0
2453,55.0,32.0
2454,55.0,33.0
2455,55.0,34.0
2456,55.0,35.0
2457,55.0,36.0
2458,55.0,37.0
2459,55.0,38.0
2460,55.0,39.0
2461,55.0,40.0
2462,55.0,41.0
2463,55.0,42.0
2464,55.0,43.0
2465,55.0,44.0
2466,55.0,45.0
2467,55.0,46.0
2468,55.0,47.0
2469,55.0,48.0
2470,55.0,49.0
2471,55.0,50.0
2472,56.0,6.0
2473,56.0,7.0
2474,56.0,8.0
2475,56.0,9.0
2476,56.0,10.0
2477,56.0,11.0
2478,56.0,12.0
2479,56.0,13.0
2480,56.0,14.0
2481,56.0,15.0
2482,56.0,16.0
2483,56.0,17.0
2484,56.0,18.0
2485,56.0,19.0
2486,56.0,20.0
2487,56.0,21.0
2488,56.0,22.0
2489,56.0,23.0
2490,56.0,24.0
2491,56.0,25.0
2492,56.0,26.0
2493,56.0,27.0
2494,56.0,28.0
2495,56.0,29.0
2496,56.0,30.0
2497,56.0,31.0
2498,56.0,32.0
2499,56.0,33.0
2500,56.0,34.0
2501,56.0,35.0
2502,56.0,36.0
2503,56.0,37.0
2504,56.0,38.0
2505,56.0,39.0
2506,56.0,40.0
2507,56.0,41.0
2508,56.0,42.0
2509,56.0,43.0
2510,56.0,44.0
2511,56.0,45.0
2512,56.0,46.0
2513,56.0,47.0
2514,56.0,48.0
2515,56.0,49.0
2516,56.0,50.0
2517,57.0,6.0
2518,57.0,7.0
2519,57.0,8.0
2520,57.0,9.0
2521,57.0,10.0
2522,57.0,11.0
2523,57.0,12.0
2524,57.0,13.0
2525,57.0,14.0
2526,57.0,15.0
2527,57.0,16.0
2528,57.0,17.0
2529,57.0,18.0
2530,57.0,19.0
2531,57.0,20.0
2532,57.0,21.0
2533,57.0,22.0
2534,57.0,23.0
2535,57.0,24.0
2536,57.0,25.0
2537,57.0,26.0
2538,57.0,27.0
2539,57.0,28.0
2540,57.0,29.0
2541,57.0,30.0
2542,57.0,31.0
2543,57.0,32.0
2544,57.0,33.0
2545,57.0,34.0
2546,57.0,35.0
2547,57.0,36.0
2548,57.0,37.0
2549,57.0,38.0
2550,57.0,39.0
2551,57.0,40.0
2552,57.0,41.0
2553,57.0,42.0
2554,57.0,43.0
2555,57.0,44.0
2556,57.0,45.0
2557,57.0,46.0
2558,57.0,47.0
2559,57.0,48.0
2560,57.0,49.0
2561,57.0,50.0
2562,58.0,4.0
2563,58.0,5.0
2564,58.0,6.0
2565,58.0,7.0
2566,58.0,8.0
2567,58.0,9.0
2568,58.0,10.0
2569,58.0,11.0
2570,58.0,12.0
2571,58.0,13.0
2572,58.0,14.0
2573,58.0,15.0
2574,58.0,16.0
2575,58.0,17.0
2576,58.0,18.0
2577,58.0,19.0
2578,58.0,20.0
2579,58.0,21.0
2580,58.0,22.0
2581,58.0,23.0
2582,58.0,24.0
2583,58.0,25.0
2584,58.0,26.0
2585,58.0,27.0
2586,58.0,28.0
2587,58.0,29.0
2588,58.0,30.0
2589,58.0,31.0
2590,58.0,32.0
2591,58.0,33.0
2592,58.0,34.0
2593,58.0,35.0
2594,58.0,36.0
2595,58.0,37.0
2596,58.0,38.0
2597,58.0,39.0
2598,58.0,40.0
2599,58.0,41.0
2600,58.0,42.0
2601,58.0,43.0
2602,58.0,44.0
2603,58.0,45.0
2604,58.0,46.0
2605,58.0,47.0
2606,58.0,48.0
2607,58.0,49.0
2608,58.0,50.0
2609,59.0,4.0
2610,59.0,5.0
2611,59.0,6.0
2612,59.0,7.0
2613,59.0,8.0
2614,59.0,9.0
2615,59.0,10.0
2616,59.0,11.0
2617,59.0,12.0
2618,59.0,13.0
2619,59.0,14.0
2620,59.0,15.0
2621,59.0,16.0
2622,59.0,17.0
2623,59.0,18.0
2624,59.0,19.0
2625,59.0,20.0
2626,59.0,21.0
2627,59.0,22.0
2628,59.0,23.0
2629,59.0,24.0
2630,59.0,25.0
2631,59.0,26.0
2632,59.0,27.0
2633,59.0,28.0
